order,Vp,numberOfTurn,0,1,2,3,4,5
"A4,A5,A2,A3,A1,A0",0.15,9,"['agent_0', False, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: '21', 9: None}, 1, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: None, 5: '2', 6: None, 7: None, 8: '4', 9: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: None}, 8, 30, 18]"
"A4,A5,A3,A0,A1,A2",0.15,10,"['agent_0', False, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: '14', 3: '15', 4: None, 5: '2', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A4,A5,A3,A0,A2,A1",0.15,10,"['agent_0', False, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: None, 5: '2', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A4,A5,A3,A1,A0,A2",0.15,10,"['agent_0', False, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: '14', 3: '15', 4: None, 5: '2', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A4,A5,A3,A1,A2,A0",0.15,9,"['agent_0', False, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: '21', 9: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: '14', 3: '15', 4: None, 5: '2', 6: None, 7: None, 8: '4', 9: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: None}, 8, 30, 18]"
"A4,A5,A3,A2,A0,A1",0.15,9,"['agent_0', False, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: '21', 9: None}, 1, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: None, 5: '2', 6: None, 7: None, 8: '4', 9: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: None}, 8, 30, 18]"
"A4,A5,A3,A2,A1,A0",0.15,9,"['agent_0', False, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: '21', 9: None}, 1, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: None, 5: '2', 6: None, 7: None, 8: '4', 9: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: None}, 8, 30, 18]"
"A5,A0,A1,A2,A3,A4",0.13953488372093023,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 2, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: '15', 5: None, 6: '4', 7: None, 8: None, 9: '5', 10: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: None, 3: '39', 4: '42', 5: '44', 6: '47', 7: '21', 8: '46', 9: '50', 10: None}, 8, 30, 18]"
"A5,A0,A1,A2,A4,A3",0.13953488372093023,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 2, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: '15', 5: None, 6: '4', 7: None, 8: None, 9: '5', 10: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: None, 3: '39', 4: '42', 5: '44', 6: '47', 7: '21', 8: '46', 9: '50', 10: None}, 8, 30, 18]"
"A5,A0,A1,A3,A2,A4",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A1,A3,A4,A2",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A1,A4,A2,A3",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A1,A4,A3,A2",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A2,A1,A3,A4",0.13953488372093023,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '13', 3: '14', 4: '15', 5: None, 6: '4', 7: None, 8: None, 9: '5', 10: None}, 6, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: None, 3: '39', 4: '42', 5: '44', 6: '47', 7: '21', 8: '46', 9: '50', 10: None}, 8, 30, 18]"
"A5,A0,A2,A1,A4,A3",0.13953488372093023,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '13', 3: '14', 4: '15', 5: None, 6: '4', 7: None, 8: None, 9: '5', 10: None}, 6, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: None, 3: '39', 4: '42', 5: '44', 6: '47', 7: '21', 8: '46', 9: '50', 10: None}, 8, 30, 18]"
"A5,A0,A2,A3,A1,A4",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A2,A3,A4,A1",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A2,A4,A1,A3",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A2,A4,A3,A1",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A3,A1,A2,A4",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A3,A1,A4,A2",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A3,A2,A1,A4",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A3,A2,A4,A1",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '10', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A3,A4,A1,A2",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: None, 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 4, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A3,A4,A2,A1",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 0, 26, 17]","['agent_2', True, {1: '12', 2: '13', 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 5, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
"A5,A0,A4,A1,A2,A3",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A4,A1,A3,A2",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A4,A2,A1,A3",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A4,A2,A3,A1",0.13953488372093023,9,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 15, 5]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 26, 17]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: None, 5: '4', 6: None, 7: None, 8: '5', 9: None}, 5, 38, 26]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 0, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '39', 3: '42', 4: '44', 5: '47', 6: '21', 7: '46', 8: '50', 9: None}, 8, 30, 18]"
"A5,A0,A4,A3,A1,A2",0.15,10,"['agent_0', False, {1: '2', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 15, 5]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 26, 17]","['agent_2', True, {1: '13', 2: None, 3: '14', 4: None, 5: '15', 6: None, 7: None, 8: '4', 9: None, 10: None}, 4, 38, 26]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 24, 15]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None, 8: None, 9: None, 10: None}, 1, 36, 27]","['agent_5', False, {1: '11', 2: '17', 3: '39', 4: '42', 5: '44', 6: '47', 7: '50', 8: '46', 9: '21', 10: None}, 9, 30, 18]"
